qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25
19003	GX270-01-12728060	0	19	1	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19034	GX002-80-11620123	0	0	0	0	0	0	242	0	211	113	0	243	0	0	0	24	0	0	0	0	1	204	267	0	0	0
19034	GX007-03-2536247	0	101	2	6	0	0	213	0	171	105	203	211	0	0	1	2	33	0	0	0	0	2	161	0	0	0
19034	GX015-00-6009975	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1
19034	GX025-62-12821553	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	20	0	61	0	0	0	0	0	0
19034	GX041-65-13633725	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19034	GX072-50-11763040	0	0	26	39	0	0	264	0	0	310	290	268	33	0	43	193	96	0	0	0	0	0	209	32	0	0
19034	GX241-78-2574633	0	0	0	0	0	0	114	0	58	51	0	117	0	0	256	40	22	0	0	0	0	63	89	0	0	0
19034	GX242-16-1243488	0	0	0	0	0	0	10	0	14	20	31	8	0	0	315	187	5	93	30	33	0	0	12	0	0	0
19034	GX242-49-10916545	0	0	0	187	0	0	0	0	0	0	0	0	0	0	24	0	204	0	0	0	0	95	0	0	0	0
19034	GX246-31-15400832	0	0	0	3	0	0	57	0	136	212	3	49	0	0	107	0	4	105	0	4	0	229	31	133	0	0
19034	GX247-81-1117076	0	0	0	0	110	112	2	0	2	2	18	2	0	0	162	154	8	111	106	2	0	0	1	0	0	0
19034	GX250-13-6229768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	80	0	0	0	0	0	0	0	0	0	0
19034	GX250-61-16487376	0	0	0	0	0	0	7	0	10	16	19	6	0	0	0	217	2	119	26	23	0	0	6	0	0	0
19034	GX262-09-10370412	0	0	0	0	0	0	20	0	47	121	28	19	0	0	293	0	0	143	147	43	0	0	22	0	0	0
19034	GX264-35-6029383	0	0	0	2	0	0	101	0	188	227	2	80	0	0	204	0	1	158	0	5	0	248	58	128	0	0
19034	GX266-20-9099933	0	0	0	0	0	26	65	0	26	23	0	84	0	0	157	3	0	0	0	0	0	0	0	0	0	0
19041	GX000-81-15081527	0	13	3	3	55	71	1	0	1	7	2	1	14	0	23	29	26	2	0	2	0	143	1	27	0	0
19041	GX011-07-0691819	0	59	66	53	0	0	182	0	175	102	54	179	0	0	62	23	77	0	0	36	0	1	167	0	0	0
19041	GX029-60-3185374	0	2	195	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0
19041	GX225-85-10587143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	44
19041	GX227-88-7401138	0	6	13	12	0	0	211	0	245	301	11	245	39	0	34	285	0	0	0	52	0	107	194	73	0	0
19041	GX232-29-11237842	0	181	177	0	59	70	30	0	12	36	198	21	0	0	272	219	83	137	152	121	0	261	32	212	0	0
19041	GX239-99-4819952	2	110	56	99	163	186	32	0	39	88	65	36	0	0	178	192	43	165	143	61	0	47	25	176	0	0
19041	GX265-14-0197548	2	103	106	146	53	67	3	0	6	1	74	3	0	0	166	17	31	259	0	55	0	193	3	0	0	0
19042	GX000-13-12541129	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	1	104	229	0	0	0	0	0	0
19042	GX000-21-4136294	0	0	0	0	0	0	177	0	39	130	43	84	0	0	0	0	0	2	0	18	0	0	173	0	0	0
19042	GX003-34-0554014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	227	0	0	0	0	0	0
19042	GX004-75-1326996	0	0	0	0	0	0	150	0	10	41	19	19	0	0	98	208	0	10	50	2	0	112	120	0	0	0
19042	GX005-55-15983340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
19042	GX009-84-12103232	0	0	0	0	0	0	0	0	344	370	0	344	0	0	60	0	0	0	0	0	0	157	0	0	0	0
19042	GX010-50-12392760	0	0	0	179	118	123	129	0	1	24	16	3	0	0	91	42	45	33	119	39	0	0	82	0	0	0
19042	GX013-54-0252220	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
19042	GX014-02-11418175	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
19042	GX015-01-10610679	0	0	0	163	0	0	23	0	381	97	308	340	0	0	82	17	47	0	0	0	0	239	22	0	0	0
19042	GX025-23-11179746	0	0	16	0	0	0	106	0	0	310	0	0	199	0	295	0	0	0	0	0	0	63	117	0	0	0
19042	GX026-10-1506277	0	0	77	131	0	0	99	0	420	276	0	395	201	0	0	0	207	0	0	0	0	140	106	0	0	0
19042	GX055-68-3660657	0	0	0	0	0	0	59	0	354	179	0	329	0	0	0	0	0	0	0	0	0	151	62	0	0	0
19042	GX063-13-7548035	0	0	0	0	0	0	0	0	273	0	156	273	126	0	0	0	0	115	28	118	0	0	0	195	0	0
19042	GX079-01-1880665	0	0	0	0	0	0	0	0	129	69	0	130	0	0	0	301	0	0	0	0	0	0	220	0	0	0
19042	GX102-33-15985091	0	0	0	0	0	0	6	0	29	8	121	26	25	0	23	5	2	0	0	0	0	20	6	37	0	0
19042	GX124-81-3808558	0	19	1	2	0	0	2	0	15	3	58	9	2	0	5	2	0	0	0	0	0	3	2	2	0	0
19042	GX128-01-8123361	0	0	0	0	0	0	9	0	57	10	127	40	0	0	17	11	6	0	0	0	0	66	9	0	0	0
19042	GX159-30-6919145	0	0	0	10	0	0	1	0	2	1	2	1	6	0	1	1	1	0	0	6	0	5	1	6	0	0
19042	GX204-30-13953185	0	0	0	13	0	0	11	0	41	12	7	33	9	0	12	12	9	0	0	3	0	28	10	9	0	0
19042	GX228-88-2675623	1	0	0	155	0	0	15	0	37	18	8	29	29	0	103	28	15	136	8	12	0	137	13	53	0	0
19042	GX236-18-8705788	0	0	0	178	0	0	132	0	25	49	12	13	133	0	76	88	57	150	0	49	0	0	92	202	0	0
19042	GX237-09-5361554	0	0	0	0	0	0	0	0	335	225	222	369	0	0	0	307	0	151	2	176	0	0	0	0	0	0
19042	GX239-47-3981157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6
19042	GX244-20-14881537	0	0	0	0	0	0	0	0	391	209	0	296	0	2	196	273	0	0	0	0	0	0	0	0	1	1
19042	GX264-22-2066171	0	0	0	0	7	1	0	0	0	0	0	254	0	0	0	0	160	0	0	0	0	0	0	0	0	0
19042	GX264-74-11696013	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19042	GX266-58-8674910	0	0	0	0	1	31	0	0	284	0	225	334	0	0	0	292	0	0	176	0	0	0	0	0	0	0
19042	GX267-41-15439841	0	0	0	0	46	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19042	GX269-32-6763141	0	0	0	0	135	100	190	0	13	16	37	17	0	0	109	27	0	223	4	84	0	0	151	0	0	0
19042	GX271-37-16041758	0	0	0	0	3	47	0	0	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19059	GX000-08-0631752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	147	0	0	0	0	0	0	0
19059	GX001-32-12515794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	119	0	0	0	0	0	0
19059	GX002-61-3186901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
19059	GX006-22-9490708	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	3	2
19059	GX019-59-0222690	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1
19059	GX026-20-5304755	0	0	0	0	0	0	6	0	21	10	54	17	0	0	41	6	112	0	0	0	0	1	6	0	0	0
19059	GX028-76-0720329	0	0	0	0	0	0	21	0	49	22	74	54	0	0	61	23	122	0	0	0	0	7	22	116	0	0
19059	GX029-34-1183517	0	43	0	73	22	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19059	GX032-08-15910455	0	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19059	GX032-52-9737766	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	28	23
19059	GX046-71-6707660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
19059	GX050-92-10620739	0	0	0	0	0	0	84	0	58	34	309	184	0	0	286	12	30	0	0	0	0	159	81	0	0	0
19059	GX069-93-12320753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
19059	GX086-45-3838382	0	0	0	0	0	0	38	0	44	29	59	111	0	0	24	51	7	0	0	0	0	15	34	0	0	0
19059	GX101-57-6086396	1	0	5	1	0	0	269	0	4	11	16	3	7	0	1	123	0	98	119	18	0	12	261	8	0	0
19059	GX106-30-5026003	0	0	0	0	0	0	20	0	48	21	73	53	0	0	63	19	124	0	0	0	0	5	21	144	0	0
19059	GX153-28-6512235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
19059	GX170-69-11973051	0	0	0	0	0	0	305	0	141	307	0	321	0	0	78	0	0	118	0	42	0	0	303	0	0	0
19059	GX222-83-5602800	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19059	GX227-55-9961561	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	42	35
19059	GX229-88-10181834	2	0	10	9	10	25	1	0	1	1	1	1	0	0	7	2	1	142	7	35	0	10	1	0	0	0
19059	GX235-27-16539637	0	0	0	0	0	0	134	0	228	180	3	266	0	0	2	0	117	0	0	0	0	76	170	0	0	0
19059	GX244-87-8823513	0	0	0	0	0	0	44	0	9	14	23	18	0	0	157	69	0	176	97	0	0	149	46	0	0	0
19059	GX250-31-2997785	0	0	2	0	29	0	52	0	82	42	170	107	0	0	288	120	4	186	33	15	0	29	52	0	0	0
19059	GX255-12-16742204	1	0	0	0	0	0	205	0	285	207	107	328	0	0	0	197	0	0	0	0	0	93	204	0	0	0
19059	GX255-30-4478761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
19059	GX257-65-0746562	0	0	0	0	1	1	0	101	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	174	0	0
19059	GX261-95-7617693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0
19097	GX000-00-4562659	0	0	0	0	0	0	222	0	218	212	0	232	0	0	0	0	0	1	0	138	0	0	212	0	0	0
19097	GX004-23-8960597	0	0	0	0	0	0	121	0	135	87	105	109	0	0	286	0	0	10	130	116	0	0	106	0	0	0
19097	GX004-77-11111867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	166	4	0	0	0	0	0
19097	GX009-69-16740186	0	0	111	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	221	0	0	0	42	0	0
19097	GX015-55-5476654	0	0	0	0	0	0	10	0	25	15	46	20	0	0	126	23	0	35	16	2	0	0	14	0	0	0
19097	GX022-38-5590341	0	0	0	0	0	0	207	0	177	174	0	199	0	0	0	8	0	48	24	0	0	0	200	0	0	0
19097	GX025-98-9788199	0	0	50	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0
19097	GX026-33-4659906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
19097	GX026-64-9420351	0	0	165	13	0	0	0	0	0	0	59	0	0	0	88	265	52	0	0	78	0	0	295	103	0	0
19097	GX029-45-5644671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
19097	GX029-76-5732051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0
19097	GX036-95-11688691	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2
19097	GX039-71-16612711	0	0	0	0	0	0	94	0	80	41	0	204	0	0	0	0	166	0	0	0	0	0	100	0	0	0
19097	GX041-41-8655440	0	101	12	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0
19097	GX048-93-0119043	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19097	GX057-00-8084946	0	0	125	46	0	0	0	0	0	0	0	0	134	0	0	0	112	0	0	0	0	117	0	140	0	0
19097	GX059-99-13271750	0	0	0	0	0	0	61	0	58	99	142	82	0	0	282	27	0	122	2	21	0	0	54	0	0	0
19097	GX061-67-6553813	0	0	0	0	0	0	0	0	283	0	198	0	0	0	216	216	0	0	0	64	0	0	0	0	0	0
19097	GX064-64-13947408	0	0	0	0	0	0	62	0	61	122	16	62	0	0	10	3	0	126	133	4	0	0	52	0	0	0
19097	GX082-82-15516187	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0
19097	GX089-47-0642212	0	0	152	0	0	0	0	0	0	0	0	0	0	1	195	0	0	0	0	0	0	0	0	0	1	1
19097	GX147-60-1894400	0	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	0	1	0	0
19097	GX147-62-10115372	0	0	0	0	0	0	0	0	0	0	0	0	2	0	22	0	0	0	0	0	0	0	0	2	0	0
19097	GX150-71-6480576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0
19097	GX230-93-7432753	0	0	0	146	16	18	0	0	217	0	0	169	0	0	0	236	0	0	0	0	0	0	0	0	0	0
19097	GX231-63-16501461	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19097	GX232-71-3840601	0	0	0	0	0	0	0	0	87	253	78	110	0	0	147	0	0	164	0	61	0	0	238	0	0	0
19097	GX233-90-4200722	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0
19097	GX242-08-15740340	0	0	0	0	0	0	32	0	28	10	56	16	0	0	73	21	0	178	36	31	0	0	29	0	0	0
19097	GX251-95-16516677	0	0	48	3	10	17	3	0	4	3	26	3	0	0	179	122	1	186	0	13	0	0	3	0	0	0
19097	GX261-20-8623027	0	0	162	36	2	2	0	0	75	0	0	37	0	0	0	264	20	0	0	0	0	0	266	0	0	0
19097	GX270-63-16269567	0	0	0	0	35	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19099	GX009-85-4054530	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1
19099	GX025-00-11432899	0	0	0	0	0	0	6	0	188	221	0	67	0	0	0	0	0	0	0	0	0	0	6	0	0	0
19099	GX047-61-11233193	0	0	1	1	0	0	0	0	0	0	23	0	0	0	69	107	0	0	0	6	0	154	0	136	0	0
19099	GX052-81-7745735	0	126	53	15	0	0	0	0	0	0	1	0	0	0	104	0	141	0	0	108	0	0	0	80	0	0
19099	GX056-94-10199531	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
19099	GX128-81-7709237	0	0	0	136	0	0	105	0	0	0	96	0	12	0	0	0	0	0	0	0	0	0	108	19	0	0
19099	GX250-74-8534614	0	123	0	0	0	0	116	0	2	3	0	1	0	0	25	28	0	0	0	0	0	0	66	0	0	0
19099	GX267-35-16700299	0	0	0	0	0	0	127	0	42	102	129	14	0	0	0	0	44	145	0	15	0	0	137	0	0	0
19101	GX001-42-16521101	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	48	47
19101	GX009-42-7072978	0	0	192	0	56	108	81	0	110	31	98	43	0	0	261	196	0	31	58	63	1	0	78	0	0	0
19101	GX013-13-12477502	1	164	0	0	111	27	68	0	27	16	105	33	0	0	158	44	184	44	1	133	0	0	184	0	0	0
19101	GX016-21-6715858	2	0	110	154	134	153	3	0	7	1	22	2	0	0	140	35	0	53	56	48	0	280	5	0	0	0
19101	GX021-22-9626335	0	156	42	44	0	0	313	0	297	395	149	278	0	0	82	0	90	0	0	0	0	38	263	0	0	0
19101	GX228-05-4615004	0	0	128	110	0	0	101	0	147	306	16	61	0	0	113	0	1	0	0	0	0	243	38	0	0	0
19101	GX229-63-12195066	0	0	0	0	8	4	75	0	86	37	121	36	0	0	152	4	0	130	49	124	0	0	241	0	0	0
19101	GX262-59-5523072	0	0	211	0	1	1	6	0	8	5	65	6	10	0	225	67	38	234	115	204	0	0	47	15	0	0
19108	GX022-90-9028930	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
19108	GX175-75-9997980	0	0	0	125	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	64	0	0
19108	GX225-46-13578449	0	149	0	0	0	0	17	0	12	62	173	17	0	0	14	18	0	0	0	0	0	10	12	0	0	0
19108	GX229-13-13158436	0	0	0	0	0	0	113	0	68	16	43	114	0	0	162	145	5	0	0	0	0	0	84	0	0	0
19108	GX229-17-8863093	0	0	129	53	0	0	330	0	0	0	1	332	0	0	0	0	1	0	0	0	0	0	263	0	0	0
19108	GX235-05-14451212	0	0	0	0	0	0	54	0	219	0	100	56	0	0	106	170	0	98	0	64	0	0	193	0	0	0
19108	GX243-55-4196836	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19108	GX247-56-5817890	0	0	0	0	0	0	5	0	54	158	280	4	0	0	36	5	0	0	0	0	0	0	1	0	0	0
19116	GX000-01-0094412	0	0	0	0	0	0	202	0	243	272	145	211	0	0	215	81	0	1	25	201	0	34	186	0	0	0
19116	GX000-01-3462662	0	0	149	135	0	0	144	0	129	152	141	147	0	0	212	183	29	2	10	121	0	103	142	0	0	0
19116	GX000-03-2469477	0	0	185	128	0	0	237	0	283	281	165	248	0	0	48	0	0	3	59	162	0	138	227	0	0	0
19116	GX000-14-16331520	0	0	112	60	0	0	272	0	328	323	153	289	0	0	226	153	0	4	0	126	0	0	260	0	0	0
19116	GX000-17-10056482	0	0	9	17	0	0	33	0	94	124	14	35	0	0	1	116	0	6	2	39	0	61	32	0	0	0
19116	GX000-18-6656679	1	0	0	0	0	0	115	0	147	163	77	119	0	0	93	238	0	8	11	53	0	42	132	0	0	0
19116	GX000-26-1610150	1	12	106	185	0	0	242	0	315	255	0	278	0	0	40	282	0	0	0	0	0	117	178	0	0	0
19116	GX000-82-13541409	0	0	13	15	0	0	44	0	64	104	22	41	0	0	78	164	174	27	18	17	0	39	46	0	0	0
19116	GX001-02-15740219	2	0	66	85	103	132	29	0	14	13	90	30	0	0	161	30	5	28	177	68	0	176	29	0	0	0
19116	GX001-39-13739710	1	0	127	148	0	0	38	0	75	97	132	38	0	0	124	54	159	38	5	153	0	100	33	0	0	0
19116	GX001-40-13788000	2	23	6	13	25	54	3	0	2	2	10	3	0	0	12	1	0	39	23	4	0	14	3	0	0	0
19116	GX001-48-10763225	1	107	28	36	0	0	57	0	109	165	6	60	0	0	6	28	13	0	0	61	0	109	49	0	0	0
19116	GX001-54-15449088	0	120	54	69	0	0	31	0	34	29	17	34	0	0	20	95	0	41	72	12	0	122	30	0	0	0
19116	GX001-77-7228350	1	0	18	20	56	114	17	0	10	30	33	13	0	0	42	111	0	45	33	16	0	82	18	0	0	0
19116	GX001-80-0738476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
19116	GX001-92-8048492	0	0	180	120	0	0	162	0	205	228	48	182	0	0	2	11	44	47	169	45	0	210	152	0	0	0
19116	GX002-06-5938364	0	0	0	0	0	0	281	0	324	0	302	294	0	0	0	0	0	49	157	292	0	0	275	0	0	0
19116	GX002-09-4134617	1	0	68	102	112	136	14	0	12	22	70	12	0	0	100	22	0	53	136	47	0	112	20	0	0	0
19116	GX002-21-0801027	1	0	31	32	93	0	21	0	22	14	51	23	0	0	105	10	122	55	160	19	0	49	23	0	0	0
19116	GX002-26-16292360	1	0	74	101	0	0	41	0	104	141	34	45	0	0	33	20	0	56	99	38	0	19	44	0	0	0
19116	GX002-33-3730973	1	0	0	0	0	0	360	0	304	309	0	0	0	0	0	0	0	0	0	0	3	0	340	0	0	0
19116	GX002-35-4705501	0	39	1	3	0	0	55	0	74	107	16	53	0	0	75	162	0	58	22	22	0	30	59	0	0	0
19116	GX002-42-6619575	0	0	37	18	0	0	187	0	232	220	29	190	0	0	5	27	0	59	105	24	0	99	193	0	0	0
19116	GX002-55-1017046	1	105	11	10	116	0	15	0	4	4	7	11	0	0	23	9	120	62	26	5	0	5	21	0	0	0
19116	GX003-41-14402408	1	114	0	200	0	92	45	0	51	77	208	61	0	0	166	150	109	67	196	287	0	249	42	0	0	0
19116	GX004-59-13388711	1	5	10	28	0	0	80	0	67	43	49	87	0	0	25	200	156	0	0	70	0	146	86	0	0	0
19116	GX004-73-4746125	1	0	49	43	0	0	127	0	81	128	64	131	0	0	47	134	0	76	86	75	0	13	148	0	0	0
19116	GX005-04-7400245	1	22	60	68	0	0	132	0	48	65	137	115	0	0	74	208	168	80	141	98	0	173	180	0	0	0
19116	GX005-52-1798286	0	0	85	92	39	107	18	0	35	25	91	16	0	0	160	94	0	83	3	57	0	164	19	0	0	0
19116	GX005-65-12037993	1	0	0	0	0	0	141	0	194	232	3	153	0	0	58	112	140	0	0	106	0	177	122	0	0	0
19116	GX005-74-6875252	1	108	32	55	55	77	5	0	39	52	31	6	0	0	63	25	0	85	45	44	0	142	5	0	0	0
19116	GX005-77-6488843	2	109	26	33	128	0	6	0	5	7	4	5	0	0	3	2	0	86	35	1	0	45	6	0	0	0
19116	GX005-87-13250021	1	47	24	34	127	0	7	0	29	15	11	7	0	0	87	5	0	87	112	6	0	16	8	0	0	0
19116	GX006-19-6023168	1	121	56	86	0	0	11	0	24	37	26	14	0	0	41	14	4	90	0	27	0	116	9	0	0	0
19116	GX006-68-7595841	0	91	25	35	0	0	48	0	108	123	1	54	0	0	22	41	23	96	0	50	0	120	38	0	0	0
19116	GX006-78-3615567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	100	0	0	0	0	0
19116	GX006-85-16705844	1	93	34	41	133	0	36	0	87	108	56	37	0	0	60	39	6	101	0	59	0	102	36	0	0	0
19116	GX007-02-9995770	1	112	16	29	24	27	1	0	26	20	21	1	0	0	43	77	0	102	41	13	0	123	1	0	0	0
19116	GX007-13-9012055	0	65	27	42	0	0	71	0	149	190	37	81	0	0	31	155	0	103	30	146	0	25	55	0	0	0
19116	GX007-31-0953208	1	0	93	96	0	0	52	0	61	120	98	47	0	0	61	34	0	105	95	63	0	92	57	0	0	0
19116	GX007-50-14190045	1	0	58	75	121	0	43	0	44	38	107	43	0	0	72	193	0	106	63	90	0	89	40	0	0	0
19116	GX007-58-10283755	1	0	151	170	0	0	68	0	50	75	104	69	31	0	147	123	34	108	110	152	0	98	53	33	0	0
19116	GX007-90-11146655	1	0	46	31	0	0	133	0	80	130	61	129	0	0	44	137	0	111	106	52	0	12	157	0	0	0
19116	GX008-26-2709411	1	0	47	50	71	131	10	0	6	17	43	10	0	0	32	7	0	116	82	25	0	0	17	0	0	0
19116	GX008-47-15884872	1	111	8	6	124	0	22	0	8	9	8	17	0	0	10	12	0	119	47	8	0	3	31	0	0	0
19116	GX010-75-3636755	1	106	30	25	0	0	76	0	100	74	57	72	0	0	73	29	0	121	80	14	0	10	92	0	0	0
19116	GX013-95-7625211	2	17	3	8	28	65	4	0	3	3	5	4	0	0	19	4	1	134	62	2	0	37	4	0	0	0
19116	GX013-96-15579886	1	0	79	116	50	59	19	0	17	10	127	21	0	0	138	131	15	135	158	138	0	171	14	0	0	0
19116	GX014-23-13879231	1	40	4	11	0	0	64	0	120	164	2	63	0	0	4	16	2	137	0	29	0	125	67	0	0	0
19116	GX016-20-10758838	0	0	134	133	0	0	111	0	139	125	74	120	0	0	94	50	42	141	129	107	0	80	97	0	0	0
19116	GX018-04-6458465	0	20	15	1	0	0	0	0	0	0	118	0	0	0	132	0	0	0	0	222	0	0	0	0	0	0
19116	GX022-60-14163140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0
19116	GX025-50-4421771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81
19116	GX028-00-0077456	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	2
19116	GX028-12-2185709	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	4
19116	GX028-15-4132233	0	0	130	127	14	18	47	0	20	6	195	39	12	0	241	47	0	158	131	66	0	0	62	12	0	0
19116	GX028-68-9449963	1	0	126	121	13	17	42	0	15	5	192	36	0	0	209	44	0	161	140	64	0	0	52	0	0	0
19116	GX031-63-10426519	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	5
19116	GX031-67-13929646	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	18	15
19116	GX032-50-3742493	0	89	105	199	0	0	374	0	0	0	0	0	0	0	205	0	144	0	0	0	0	245	332	136	0	0
19116	GX034-11-0420522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
19116	GX034-21-4678946	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	113	0	0
19116	GX034-44-5038570	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
19116	GX035-54-2232617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
19116	GX035-66-15895038	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19116	GX038-56-13417726	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	346	0	0	0
19116	GX042-31-1572033	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	4	0	0	119	0	0
19116	GX042-65-8232214	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	22	19
19116	GX045-74-14027268	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	12
19116	GX048-22-0171634	0	0	0	0	0	0	300	0	293	249	0	327	3	0	0	36	0	179	0	0	10	0	292	3	0	0
19116	GX051-22-6173073	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	14	0	0
19116	GX052-41-10583794	0	0	188	183	16	13	65	0	83	28	231	65	0	0	279	148	0	183	68	195	0	0	43	46	0	0
